Date,Open,High,Low,Close,Adj Close,Volume
2015-11-06,38355.000000,38888.000000,38200.000000,38512.398438,38366.890625,13957
2015-11-09,38000.000000,39339.898438,37734.699219,38966.699219,38819.476563,5265
2015-11-10,39000.000000,39197.898438,38020.000000,38102.898438,37961.863281,4756
2015-11-13,38102.898438,38500.000000,37777.101563,38377.898438,38235.843750,5892
2015-11-16,38416.500000,38599.898438,37800.000000,38017.800781,37877.078125,6267
2015-11-17,38240.000000,39949.000000,38134.398438,39530.101563,39383.785156,11203
2015-11-18,39539.000000,39881.398438,38800.101563,38932.101563,38788.000000,7357
2015-11-19,39147.000000,39599.000000,39100.000000,39333.101563,39187.511719,4342
2015-11-20,39349.898438,39549.000000,39000.000000,39381.898438,39236.128906,3635
2015-11-23,39101.000000,39690.000000,39073.398438,39174.398438,39029.394531,2475
2015-11-24,39100.000000,39459.800781,38852.000000,38953.601563,38809.417969,3021
2015-11-26,38953.601563,39299.898438,38491.199219,38664.699219,38521.585938,26495
2015-11-27,38860.500000,39740.000000,38860.500000,39430.800781,39284.851563,7565
2015-11-30,39333.000000,39642.800781,38810.000000,38850.000000,38706.203125,5873
2015-12-01,39090.000000,39479.398438,38600.000000,39237.398438,39092.164063,4465
2015-12-02,39338.000000,39800.101563,39113.101563,39281.800781,39136.398438,3409
2015-12-03,39100.000000,39319.601563,39000.000000,39151.300781,39006.382813,2946
2015-12-04,39149.000000,39775.000000,38919.101563,39630.800781,39484.109375,6412
2015-12-07,39602.500000,39725.000000,39105.000000,39171.101563,39026.113281,3059
2015-12-08,39052.101563,39687.000000,39052.101563,39215.101563,39069.949219,2503
2015-12-09,39205.000000,39342.398438,38832.000000,39045.601563,38901.074219,4418
2015-12-10,39045.000000,39575.000000,39014.000000,39443.000000,39297.003906,2852
2015-12-11,39302.000000,39985.000000,39154.500000,39414.398438,39268.503906,5430
2015-12-14,39100.000000,39400.000000,38178.101563,38602.601563,38459.714844,6606
2015-12-15,38941.898438,38999.898438,38600.000000,38790.601563,38647.023438,2466
2015-12-16,38880.000000,39226.101563,38613.398438,38732.601563,38589.238281,3405
2015-12-17,38840.000000,39299.000000,38702.199219,39143.898438,38999.003906,3322
2015-12-18,39140.000000,39399.898438,38960.300781,39162.898438,39017.937500,4519
2015-12-21,38987.000000,39328.398438,38987.000000,39213.000000,39067.851563,1704
2015-12-22,39213.000000,39705.398438,39101.000000,39175.300781,39030.296875,3321
2015-12-23,39200.000000,39599.898438,39200.000000,39287.898438,39142.476563,1729
2015-12-24,39107.000000,39650.000000,39107.000000,39539.601563,39393.242188,2232
2015-12-28,39539.601563,39986.000000,39539.601563,39659.800781,39513.003906,3026
2015-12-29,39700.000000,39961.199219,39656.101563,39784.898438,39637.636719,2639
2015-12-30,39799.898438,39932.000000,39681.199219,39792.398438,39645.109375,2992
2015-12-31,39941.000000,40058.800781,39403.101563,39877.500000,39729.894531,4678
2016-01-01,40092.398438,41424.601563,39877.101563,40552.101563,40402.000000,6316
2016-01-04,40400.000000,40748.000000,40248.601563,40505.898438,40355.968750,2921
2016-01-05,40600.000000,40688.000000,40321.800781,40593.199219,40442.945313,1951
2016-01-06,40643.000000,41200.101563,40297.601563,40419.199219,40269.585938,4594
2016-01-07,40249.000000,40249.000000,39001.000000,39066.199219,38921.593750,4983
2016-01-08,39155.000000,39470.898438,38510.101563,38638.601563,38495.585938,4941
2016-01-11,38580.000000,39154.500000,38066.000000,38978.601563,38834.324219,2933
2016-01-12,39041.000000,39233.601563,38700.000000,38875.898438,38731.996094,2333
2016-01-13,39007.000000,39181.800781,37850.500000,38443.800781,38301.503906,4089
2016-01-14,38349.000000,38531.101563,37890.199219,38179.101563,38037.781250,1903
2016-01-15,38300.000000,38480.000000,37500.000000,37688.101563,37548.601563,2835
2016-01-18,37311.000000,37950.000000,36000.000000,36193.199219,36059.230469,4059
2016-01-19,36225.000000,36800.000000,35540.000000,36362.000000,36227.402344,3452
2016-01-20,36180.000000,36180.000000,34620.000000,35040.199219,34910.496094,7301
2016-01-21,35670.000000,35679.898438,34500.101563,34909.101563,34779.886719,4251
2016-01-22,35150.601563,36450.000000,35150.601563,36236.300781,36102.175781,4704
2016-01-25,36600.000000,38198.898438,35516.398438,36125.101563,35991.390625,28052
2016-01-27,36125.101563,36300.000000,35650.000000,35761.101563,35628.730469,6205
2016-01-28,36080.000000,36080.000000,35402.000000,35732.898438,35600.636719,10884
2016-01-29,35700.000000,35990.500000,35300.000000,35626.199219,35494.328125,7688
2016-02-01,35700.000000,36100.000000,34015.300781,34313.101563,34186.089844,7872
2016-02-02,34100.000000,35095.000000,34000.101563,34618.800781,34490.660156,7620
2016-02-03,34300.000000,34479.398438,34002.000000,34201.199219,34074.601563,5986
2016-02-04,34540.000000,34798.898438,33475.101563,33725.398438,33600.566406,6707
2016-02-05,33750.199219,34350.000000,33456.101563,34180.398438,34053.882813,4040
2016-02-08,34180.398438,34750.000000,33785.101563,34140.101563,34013.734375,4057
2016-02-09,33900.000000,34100.000000,33600.000000,33656.101563,33531.523438,2474
2016-02-10,34000.000000,34500.699219,33200.000000,33825.398438,33700.191406,12515
2016-02-11,33501.101563,34100.000000,31802.099609,32304.900391,32185.326172,9773
2016-02-12,33199.898438,33199.898438,31183.199219,31811.800781,31694.052734,7938
2016-02-15,32299.000000,33499.398438,32299.000000,33317.601563,33194.273438,5158
2016-02-16,33843.000000,33843.101563,33066.000000,33227.601563,33104.605469,5308
2016-02-17,33499.000000,33597.398438,32601.000000,33342.300781,33218.890625,5692
2016-02-18,33600.000000,33788.699219,33120.199219,33435.101563,33311.339844,3963
2016-02-19,33100.000000,33810.000000,33010.000000,33602.000000,33477.621094,2935
2016-02-22,33600.000000,34087.398438,33425.398438,33729.898438,33605.050781,2621
2016-02-23,33729.000000,34070.000000,33464.601563,33589.000000,33464.671875,3566
2016-02-24,33400.101563,33790.000000,32515.099609,32764.400391,32643.125000,5353
2016-02-25,33074.898438,33074.898438,31834.300781,31977.699219,31859.335938,4969
2016-02-26,32444.000000,32574.500000,32100.000000,32371.500000,32251.681641,2198
2016-02-29,32597.000000,32787.398438,31800.000000,32547.099609,32426.625000,5158
2016-03-01,33200.000000,34171.199219,32214.000000,33854.898438,33729.585938,4387
2016-03-02,34200.000000,35199.898438,33899.898438,34063.898438,33937.812500,8744
2016-03-03,34600.000000,34600.000000,33912.000000,34066.101563,33940.007813,4991
2016-03-04,34290.000000,34420.000000,33624.000000,34226.699219,34100.003906,3728
2016-03-08,34226.699219,34575.000000,34000.000000,34455.898438,34328.363281,4297
2016-03-09,34640.000000,34640.000000,34090.898438,34405.398438,34278.046875,3377
2016-03-10,34600.101563,34600.101563,34210.000000,34415.601563,34288.214844,3388
2016-03-11,34567.000000,34798.898438,33949.898438,34499.800781,34372.097656,4655
2016-03-14,34600.000000,34760.000000,34334.199219,34601.800781,34473.726563,2592
2016-03-15,34600.000000,34607.601563,33910.000000,34356.398438,34229.226563,6398
2016-03-16,34300.000000,34360.000000,33351.101563,33454.398438,33330.570313,7147
2016-03-17,33990.000000,34100.101563,33500.000000,33936.800781,33811.187500,4815
2016-03-18,33900.000000,34799.000000,33900.000000,34716.898438,34588.394531,7987
2016-03-21,34799.000000,35030.101563,34501.199219,34747.398438,34618.785156,4300
2016-03-22,34654.000000,35298.898438,34450.000000,34810.101563,34681.257813,6170
2016-03-23,34810.000000,35543.898438,34600.000000,35340.398438,35209.589844,8465
2016-03-28,35340.398438,36425.000000,35230.101563,36159.800781,36025.957031,8607
2016-03-29,36149.898438,37110.101563,35750.000000,36915.500000,36778.859375,8080
2016-03-30,36990.000000,38200.101563,36720.101563,37912.000000,37771.671875,9671
2016-03-31,38044.000000,39000.000000,37859.898438,38296.800781,38155.046875,14028
2016-04-01,38249.898438,38249.898438,37110.101563,37255.101563,37117.203125,5483
2016-04-04,37700.000000,37700.000000,36730.000000,36844.601563,36708.222656,4163
2016-04-05,36800.000000,37209.101563,35502.000000,35742.101563,35609.804688,7376
2016-04-06,35799.898438,36600.000000,35799.898438,36174.601563,36040.699219,5803
2016-04-07,36300.000000,36532.000000,35600.000000,35791.101563,35658.621094,3568
2016-04-08,35707.398438,36089.898438,35313.800781,35468.199219,35336.917969,5444
2016-04-11,35500.101563,35990.000000,35136.898438,35800.699219,35668.187500,4798
2016-04-12,35870.000000,36649.898438,35870.000000,36269.800781,36135.550781,9784
2016-04-13,36974.000000,37000.000000,36301.000000,36595.800781,36460.347656,11221
2016-04-18,36595.800781,36928.000000,36141.000000,36740.000000,36604.007813,4193
2016-04-20,36740.000000,37198.000000,36700.000000,36816.199219,36679.917969,4642
2016-04-21,36940.000000,37018.898438,35800.000000,36012.800781,35879.500000,5223
2016-04-22,36000.000000,36099.000000,35414.101563,35541.898438,35410.339844,5823
2016-04-25,35500.000000,35809.199219,35150.000000,35404.898438,35273.847656,6137
2016-04-26,35500.000000,35944.000000,35400.000000,35721.101563,35588.878906,3045
2016-04-27,35721.000000,35846.898438,34630.000000,34786.199219,34657.437500,8962
2016-04-28,34990.000000,35135.000000,34000.101563,34113.101563,33986.832031,11105
2016-04-29,34350.000000,34350.000000,33555.398438,33787.800781,33662.738281,10273
2016-05-02,33755.000000,34750.000000,33750.000000,34187.000000,34060.457031,8833
2016-05-03,34500.000000,34944.398438,33201.000000,33434.898438,33311.136719,31798
2016-05-04,33450.000000,34095.601563,33300.000000,33715.101563,33590.304688,9253
2016-05-05,33929.898438,33972.101563,33650.000000,33835.898438,33710.648438,3695
2016-05-06,33880.000000,33880.000000,33400.000000,33742.101563,33617.207031,3867
2016-05-09,33701.199219,33989.898438,33600.101563,33687.101563,33562.414063,5052
2016-05-10,33787.000000,33844.000000,33215.000000,33333.398438,33210.015625,7771
2016-05-11,33290.000000,33296.601563,32669.000000,32848.101563,32726.513672,8083
2016-05-12,32805.000000,33390.000000,32600.099609,33297.398438,33174.140625,9344
2016-05-13,33297.000000,33500.000000,32850.000000,32907.101563,32785.292969,3899
2016-05-16,33000.000000,33156.101563,32610.000000,33031.000000,32908.730469,5103
2016-05-17,33033.300781,33229.898438,32739.300781,32810.199219,32688.753906,3289
2016-05-18,32820.000000,33100.000000,32655.000000,32874.398438,32752.716797,5231
2016-05-19,32800.000000,32930.699219,32400.000000,32579.199219,32458.607422,4674
2016-05-20,32579.199219,32699.000000,31928.000000,32005.800781,31887.333984,5332
2016-05-23,32205.000000,32354.900391,31720.000000,31783.800781,31666.152344,5300
2016-05-24,31790.000000,31850.000000,31002.000000,31164.400391,31049.044922,10561
2016-05-25,31400.000000,32070.000000,31200.000000,31965.400391,31847.083984,6196
2016-05-26,32000.000000,32888.000000,31913.599609,32553.099609,32432.603516,8835
2016-05-27,32700.000000,33725.000000,32652.099609,33542.199219,33418.046875,7921
2016-05-30,33719.000000,33840.000000,33222.101563,33447.898438,33324.093750,2884
2016-05-31,33575.898438,33999.898438,33301.101563,33774.398438,33649.378906,5849
2016-06-01,33700.000000,33879.000000,33200.000000,33341.898438,33218.488281,2861
2016-06-02,33305.000000,33593.000000,33101.000000,33425.601563,33301.875000,3930
2016-06-03,33679.898438,33679.898438,33290.000000,33427.601563,33303.867188,3984
2016-06-06,33500.000000,33551.500000,33150.000000,33262.398438,33139.277344,1426
2016-06-07,33400.000000,33456.699219,32790.000000,33013.500000,32891.304688,3400
2016-06-08,33319.898438,33319.898438,32523.000000,32612.199219,32491.484375,5160
2016-06-09,32700.000000,32799.898438,32500.000000,32546.400391,32425.929688,2255
2016-06-10,32550.000000,32640.000000,32085.000000,32197.099609,32077.921875,4481
2016-06-13,32000.000000,32192.900391,31901.699219,31982.699219,31864.314453,3867
2016-06-14,32000.000000,32300.000000,31890.000000,31923.199219,31805.035156,3641
2016-06-15,31985.000000,32200.000000,31550.599609,31663.699219,31546.496094,5612
2016-06-16,31750.000000,31825.000000,31517.000000,31595.199219,31478.250000,5178
2016-06-17,31750.000000,31848.000000,31251.099609,31332.199219,31216.224609,5243
2016-06-20,31330.000000,32350.000000,31021.000000,32246.900391,32127.539063,9127
2016-06-21,32378.000000,32424.000000,31702.000000,31844.900391,31727.029297,3800
2016-06-22,31874.800781,32150.900391,31500.000000,31718.800781,31601.394531,4146
2016-06-23,31740.000000,31844.900391,31500.000000,31676.900391,31559.650391,4284
2016-06-24,31499.000000,31500.000000,30101.000000,31317.199219,31201.279297,5841
2016-06-27,31340.000000,31977.900391,31144.199219,31870.900391,31752.933594,2856
2016-06-28,32200.000000,33150.000000,31900.000000,32941.898438,32819.964844,8766
2016-06-29,33298.000000,33673.601563,32900.000000,33519.199219,33395.128906,15103
2016-06-30,33740.000000,33740.000000,32850.898438,33077.601563,32955.167969,15793
2016-07-01,33077.601563,33900.000000,33050.000000,33656.601563,33532.023438,7303
2016-07-04,33699.000000,35229.000000,33699.000000,35146.601563,35016.511719,15055
2016-07-05,35000.101563,35199.898438,34501.000000,34746.199219,34617.589844,10171
2016-07-07,34746.199219,35400.000000,34746.199219,35231.199219,35100.792969,7606
2016-07-08,35231.000000,35470.000000,35000.000000,35391.101563,35260.101563,6312
2016-07-11,35502.699219,35840.101563,35190.898438,35292.800781,35162.160156,4305
2016-07-12,35350.000000,35680.000000,35174.000000,35238.199219,35107.765625,5404
2016-07-13,35370.000000,35499.898438,34300.000000,34490.101563,34362.433594,7764
2016-07-14,34510.000000,34990.000000,34092.500000,34567.300781,34439.347656,5128
2016-07-15,34650.000000,34828.000000,34140.000000,34221.898438,34095.226563,3995
2016-07-18,34350.000000,34700.000000,34154.199219,34599.101563,34471.035156,8115
2016-07-19,34599.000000,34940.000000,34352.101563,34829.500000,34700.578125,3656
2016-07-20,35000.000000,35374.800781,34810.101563,35317.601563,35186.875000,3785
2016-07-21,35317.601563,35425.000000,34111.000000,34389.300781,34262.007813,5538
2016-07-22,34689.800781,34689.800781,34052.101563,34153.601563,34027.183594,5259
2016-07-25,34425.000000,35084.101563,34220.101563,34668.101563,34539.777344,6166
2016-07-26,34898.898438,34923.898438,33628.000000,33862.500000,33737.160156,4821
2016-07-27,33990.000000,34400.000000,33738.898438,34026.101563,33900.152344,4308
2016-07-28,34250.000000,34422.199219,33900.000000,34053.898438,33927.847656,3769
2016-07-29,34088.101563,34088.101563,33700.000000,33844.101563,33718.828125,4274
2016-08-01,33960.000000,34449.000000,33650.000000,33799.101563,33674.000000,9334
2016-08-02,33751.000000,34189.199219,33750.898438,33922.398438,33796.832031,9366
2016-08-03,34001.000000,34935.000000,33760.000000,34605.898438,34573.609375,10148
2016-08-04,34935.000000,35560.000000,34550.101563,35315.398438,35282.453125,8309
2016-08-05,35325.500000,37490.000000,35325.500000,37068.199219,37033.613281,28926
2016-08-08,37340.000000,37540.000000,36921.398438,37092.398438,37057.792969,8740
2016-08-09,37092.398438,37250.000000,36001.000000,36902.398438,36867.968750,8284
2016-08-10,37000.000000,37099.898438,36001.101563,36716.898438,36682.636719,9823
2016-08-11,36410.000000,37300.000000,36000.000000,36660.800781,36626.593750,14507
2016-08-12,36210.000000,36871.898438,35999.699219,36129.199219,36095.488281,7954
2016-08-16,36129.199219,36490.500000,36000.000000,36126.300781,36092.593750,4491
2016-08-17,36015.000000,36907.500000,36015.000000,36525.101563,36491.019531,5045
2016-08-18,36526.800781,36827.898438,36306.000000,36553.898438,36519.792969,6253
2016-08-19,36553.000000,36800.000000,36012.000000,36110.101563,36076.414063,5577
2016-08-22,36299.000000,36299.898438,35299.898438,35485.601563,35452.492188,6810
2016-08-23,35485.601563,35849.898438,35323.300781,35744.199219,35710.847656,8437
2016-08-24,35770.000000,36490.000000,35700.000000,36300.300781,36266.433594,10758
2016-08-25,36303.000000,36800.000000,36200.000000,36458.898438,36424.878906,10211
2016-08-26,36500.000000,36863.398438,36212.000000,36339.699219,36305.789063,8695
2016-08-29,36400.000000,37590.101563,36400.000000,37471.601563,37436.640625,15241
2016-08-30,37390.000000,38087.898438,37288.199219,37591.398438,37556.320313,13204
2016-08-31,37988.898438,37988.898438,37310.601563,37431.800781,37396.878906,6960
2016-09-01,37750.000000,37850.000000,37099.500000,37231.898438,37197.164063,5262
2016-09-02,37390.000000,39000.000000,37235.000000,38852.601563,38816.347656,21168
2016-09-06,38852.601563,39732.500000,38852.601563,39535.800781,39498.914063,14428
2016-09-07,39889.898438,40337.000000,39550.000000,39893.601563,39856.378906,16406
2016-09-08,39880.000000,40380.000000,39627.101563,40035.800781,39998.441406,9369
2016-09-09,40000.000000,40549.898438,39826.800781,40201.500000,40163.992188,13878
2016-09-12,39950.000000,39950.000000,38695.800781,39100.199219,39063.714844,16133
2016-09-14,39100.199219,41000.000000,39100.000000,40722.898438,40684.906250,17913
2016-09-15,40825.000000,41874.699219,40825.000000,41124.000000,41085.632813,18371
2016-09-16,41350.000000,41719.898438,40200.000000,40507.800781,40470.003906,18045
2016-09-19,40555.000000,43270.000000,40520.101563,43101.601563,43061.386719,35959
2016-09-20,43350.000000,43921.000000,42900.000000,43620.500000,43579.800781,33084
2016-09-21,43450.000000,44300.000000,43406.898438,43806.601563,43765.726563,21206
2016-09-22,44449.000000,44499.000000,43835.500000,44375.898438,44334.496094,15927
2016-09-23,44800.000000,46471.800781,44114.000000,45841.300781,45798.531250,38540
2016-09-26,45799.898438,46349.000000,45458.000000,45715.398438,45672.742188,18111
2016-09-27,45759.000000,46917.898438,45759.000000,46562.398438,46518.957031,16890
2016-09-28,46899.800781,50190.000000,46710.000000,49753.398438,49706.972656,64713
2016-09-29,50300.000000,51515.398438,47860.300781,48605.601563,48560.253906,76122
2016-09-30,48750.000000,51150.000000,48750.000000,50872.601563,50825.136719,33197
2016-10-03,51810.000000,52444.000000,51251.398438,51894.898438,51846.476563,25479
2016-10-04,52200.000000,52499.000000,50906.101563,51226.898438,51179.097656,19591
2016-10-05,51677.000000,53899.000000,51200.000000,53693.800781,53643.703125,42292
2016-10-06,54000.000000,54650.000000,53305.699219,53892.800781,53842.519531,34564
2016-10-07,54530.000000,54530.000000,53065.000000,53471.898438,53422.003906,18743
2016-10-10,53550.000000,54087.101563,52710.101563,53034.000000,52984.519531,12551
2016-10-13,53034.000000,53740.000000,52600.199219,53371.300781,53321.503906,24543
2016-10-14,53310.000000,53550.000000,52201.000000,52449.000000,52400.066406,14336
2016-10-17,52549.800781,52600.000000,49749.101563,49873.101563,49826.570313,19866
2016-10-18,50290.000000,51777.000000,48751.000000,51627.601563,51579.429688,39429
2016-10-19,51625.000000,51777.000000,50380.000000,50518.398438,50471.261719,23916
2016-10-20,50650.000000,51502.101563,49530.000000,49770.101563,49723.664063,22521
2016-10-21,50187.898438,51100.000000,49728.601563,50438.199219,50391.136719,22623
2016-10-24,50603.000000,50929.000000,49801.000000,49949.898438,49903.292969,8325
2016-10-25,50059.000000,50300.000000,49710.000000,50100.101563,50053.355469,9424
2016-10-26,50080.000000,50771.000000,49236.898438,49638.601563,49592.285156,15490
2016-10-27,49800.000000,50094.500000,46199.898438,46403.601563,46360.304688,37965
2016-10-28,46402.000000,48190.000000,46402.000000,47955.601563,47910.859375,24430
2016-11-01,47955.601563,50443.000000,47955.601563,50095.398438,50048.656250,30014
2016-11-02,49500.000000,50239.601563,48857.101563,49569.101563,49522.851563,22450
2016-11-03,49300.000000,50777.000000,49132.898438,50264.300781,50217.402344,19387
2016-11-04,50449.000000,50899.000000,49551.000000,50179.699219,50132.878906,22877
2016-11-07,50800.000000,51000.000000,50350.000000,50851.898438,50804.453125,11676
2016-11-08,51000.000000,52400.000000,50359.500000,52046.699219,52001.207031,18329
2016-11-09,48200.000000,52824.000000,47000.000000,52166.601563,52121.003906,27056
2016-11-10,52600.000000,53940.000000,52600.000000,53515.398438,53468.625000,13832
2016-11-11,53149.101563,53357.898438,52010.398438,52576.898438,52530.941406,15517
2016-11-15,52576.898438,53050.000000,49768.199219,50108.300781,50064.503906,24843
2016-11-16,51004.898438,51700.000000,50360.000000,50548.398438,50504.214844,13312
2016-11-17,50712.000000,51250.000000,49501.199219,49876.898438,49833.300781,11124
2016-11-18,49800.000000,50078.500000,48889.800781,49080.500000,49037.601563,14112
2016-11-21,49109.000000,49500.000000,46501.000000,46672.398438,46631.601563,13855
2016-11-22,46860.000000,47467.800781,46451.000000,46947.199219,46906.164063,16524
2016-11-23,47490.000000,48189.601563,46560.000000,47513.800781,47472.269531,14321
2016-11-24,47474.000000,47877.000000,46832.101563,47214.800781,47173.531250,9048
2016-11-25,47544.000000,47775.199219,47112.000000,47270.500000,47229.179688,7607
2016-11-28,47399.000000,48460.000000,47250.000000,47574.101563,47532.515625,8314
2016-11-29,47720.000000,49498.000000,47720.000000,49118.898438,49075.964844,13814
2016-11-30,50000.000000,50595.199219,49500.000000,49900.101563,49856.484375,35735
2016-12-01,50799.898438,50799.898438,48684.500000,48883.300781,48840.574219,15416
2016-12-02,48790.000000,49340.000000,48280.000000,48841.601563,48798.910156,11376
2016-12-05,48401.101563,50722.300781,48401.101563,50469.300781,50425.187500,16302
2016-12-06,50639.000000,51074.601563,49861.101563,50304.699219,50260.730469,13166
2016-12-07,50399.000000,50705.300781,49810.000000,50147.800781,50103.964844,8158
2016-12-08,50401.000000,51669.000000,50401.000000,51416.601563,51371.656250,10465
2016-12-09,51656.000000,53448.000000,51286.398438,53033.500000,52987.144531,17815
2016-12-12,52701.000000,52996.800781,52001.000000,52235.000000,52189.343750,8233
2016-12-13,52549.000000,53350.000000,52320.000000,52424.199219,52378.375000,11944
2016-12-14,52216.000000,52999.000000,52216.000000,52759.699219,52713.582031,7681
2016-12-15,53000.000000,53270.000000,52400.000000,52613.398438,52567.410156,14182
2016-12-16,52920.000000,52996.898438,51980.300781,52154.699219,52109.113281,13605
2016-12-19,52387.000000,52387.000000,51431.000000,51561.601563,51516.535156,4267
2016-12-20,51434.000000,51923.898438,49680.000000,49825.300781,49781.750000,12476
2016-12-21,50188.000000,50188.000000,48800.000000,48855.101563,48812.398438,11398
2016-12-22,48797.699219,49249.000000,48055.199219,48234.601563,48192.441406,9556
2016-12-23,48370.000000,49685.000000,47968.101563,48996.500000,48953.671875,10845
2016-12-26,48998.800781,49005.101563,48000.000000,48319.398438,48277.164063,6624
2016-12-27,48556.800781,48840.000000,47512.300781,48692.898438,48650.335938,10685
2016-12-28,48998.898438,49089.898438,48356.398438,48485.898438,48443.519531,5321
2016-12-29,48350.000000,48980.000000,48350.000000,48893.800781,48851.062500,9163
2016-12-30,49100.000000,49300.000000,48500.000000,48905.601563,48862.851563,7871
2017-01-02,49000.000000,49304.898438,48799.800781,49084.398438,49041.496094,8367
2017-01-03,49388.898438,50500.000000,49101.199219,50391.398438,50347.355469,9526
2017-01-04,50679.800781,50769.800781,50181.601563,50386.101563,50342.062500,7045
2017-01-05,50698.601563,51990.000000,50550.101563,51710.601563,51665.402344,8444
2017-01-06,52000.000000,52686.500000,51125.000000,51579.199219,51534.113281,14670
2017-01-09,51579.199219,51797.000000,50825.699219,51349.101563,51304.218750,5351
2017-01-10,51649.898438,53666.000000,49808.699219,53025.101563,52978.753906,14460
2017-01-11,53699.000000,55554.398438,53400.101563,55400.000000,55351.578125,35021
2017-01-12,55530.101563,55945.000000,54625.101563,55011.601563,54963.515625,18119
2017-01-13,55098.898438,55298.898438,52890.000000,53359.601563,53312.960938,22090
2017-01-16,53299.000000,53857.601563,52559.898438,53092.101563,53045.691406,13559
2017-01-17,53050.000000,54380.601563,53050.000000,53678.800781,53631.882813,15203
2017-01-18,53800.000000,54100.000000,52802.000000,53006.898438,52960.562500,9948
2017-01-19,53000.000000,53046.101563,51814.500000,51992.199219,51946.757813,13607
2017-01-20,51890.000000,52549.898438,51400.000000,51668.898438,51623.730469,9801
2017-01-23,51668.000000,52840.000000,51668.000000,52351.699219,52305.941406,23689
2017-01-24,52679.398438,52879.898438,52210.101563,52466.398438,52420.535156,7489
2017-01-25,52699.000000,53180.000000,52000.000000,53066.699219,53020.312500,8561
2017-01-27,53066.699219,53633.000000,53066.699219,53339.199219,53292.578125,6477
2017-01-30,53440.000000,53440.000000,51801.101563,51929.898438,51884.507813,12036
2017-01-31,51998.000000,52140.000000,51000.000000,51659.500000,51614.343750,12635
2017-02-01,51401.000000,52840.000000,51401.000000,52585.101563,52539.140625,11729
2017-02-02,52600.000000,52740.000000,51351.000000,51590.898438,51545.804688,10660
2017-02-03,51681.800781,52654.101563,50050.101563,51059.398438,51014.769531,39215
2017-02-06,51684.800781,51684.800781,50097.300781,50240.101563,50196.187500,17664
2017-02-07,50690.000000,51040.000000,49759.601563,50434.800781,50390.714844,21900
2017-02-08,50666.000000,51799.898438,50350.000000,51604.398438,51559.289063,13393
2017-02-09,51750.000000,51985.000000,51250.000000,51685.699219,51640.519531,7391
2017-02-10,51850.000000,51879.300781,51310.000000,51472.398438,51427.406250,4384
2017-02-13,51551.101563,51680.300781,50660.101563,50827.199219,50782.773438,5749
2017-02-14,51020.000000,51630.601563,50010.000000,50195.199219,50154.285156,5866
2017-02-15,50200.101563,50582.000000,49935.601563,49997.101563,49956.347656,8012
2017-02-16,50180.000000,50858.000000,49600.000000,50538.101563,50496.906250,16212
2017-02-17,50780.000000,50900.000000,50001.101563,50102.199219,50061.359375,10380
2017-02-20,50100.000000,50595.000000,49950.000000,50414.800781,50373.707031,4347
2017-02-21,50451.000000,50679.398438,50100.000000,50195.398438,50154.484375,4084
2017-02-22,50399.898438,50600.000000,49577.000000,49767.898438,49727.332031,13002
2017-02-23,49900.000000,51700.000000,49714.800781,51499.101563,51457.121094,22055
2017-02-27,51499.101563,52029.898438,50700.000000,51437.101563,51395.175781,13966
2017-02-28,51437.199219,52529.898438,51370.101563,51835.101563,51792.847656,14966
2017-03-01,51999.000000,53150.000000,51999.000000,52819.398438,52776.343750,13943
2017-03-02,53185.000000,53362.500000,51845.000000,51951.601563,51909.253906,8861
2017-03-03,52300.000000,52630.000000,51713.398438,52072.898438,52030.453125,12544
2017-03-06,52398.000000,52500.000000,51951.101563,52375.601563,52332.906250,7600
2017-03-07,52282.000000,52565.898438,51953.199219,52167.898438,52125.375000,6731
2017-03-08,52260.000000,52372.101563,51086.699219,51527.800781,51485.800781,9537
2017-03-09,51500.000000,52366.601563,51205.000000,52031.398438,51988.984375,12197
2017-03-10,52366.000000,52450.000000,51950.000000,52220.300781,52177.734375,9186
2017-03-14,52220.300781,53427.898438,52100.000000,52983.898438,52940.710938,18744
2017-03-15,53381.199219,57984.000000,53291.199219,56836.601563,56790.273438,82609
2017-03-16,57300.000000,57448.898438,56200.000000,56425.601563,56379.605469,15441
2017-03-17,56400.000000,56700.000000,54967.601563,55427.898438,55382.714844,43538
2017-03-20,56305.000000,57090.601563,55801.000000,56019.398438,55973.738281,23491
2017-03-21,56500.000000,58300.000000,55854.300781,58045.101563,57997.789063,28250
2017-03-22,57600.000000,58450.000000,57500.000000,57849.199219,57802.042969,20754
2017-03-23,58000.000000,59684.398438,57601.000000,59507.101563,59458.597656,36778
2017-03-24,59499.898438,59650.000000,59001.000000,59308.800781,59260.457031,19247
2017-03-27,59499.000000,60145.000000,59125.199219,59888.500000,59839.683594,20169
2017-03-28,59855.398438,60300.000000,57947.398438,58315.398438,58267.863281,19851
2017-03-29,58499.898438,59790.800781,57801.000000,59578.398438,59529.835938,24086
2017-03-30,59125.000000,60200.000000,59125.000000,59823.601563,59774.835938,19147
2017-03-31,59550.000000,61220.000000,59550.000000,60954.398438,60904.714844,24685
2017-04-03,60935.000000,61386.699219,60240.000000,60993.601563,60943.882813,14263
2017-04-05,60993.601563,61271.800781,60372.000000,60685.398438,60635.933594,12463
2017-04-06,60552.000000,61399.000000,60211.000000,61104.898438,61055.089844,18995
2017-04-07,60655.000000,61780.000000,60601.101563,61036.101563,60986.351563,14389
2017-04-10,61195.699219,61382.898438,60620.000000,60767.398438,60717.867188,7631
